Winds Of Plague,City of Angels,2008,2012
Al Duvall,NY - New York City,2011,2012
Modern Lovers,Boston,1961,1994
Paul Taylor,Wyoming,2006,2007
Atreyu,Orange County,2003,2005
Shelly Manne,New York,1994,1996
Amil,New York,1980,2000
DJ Godfather,,1989,2007
Thrice,Orange,2002,2014
Fehlfarben,Di?1/2orf,1975,1988
Andres Calamaro,,1983,1985
Kruger,Lausanne,1962,1966
Albert PrA(c)jean,,1979,1985
Lonestar,,1990,2000
Freddie McGregor,,1970,1973
Amber Nicholson,,2004,2012
Circle Jerks,California - LA,1980,1985
Arctic Monkeys,Sheffield,1984,2005
Kofi,California - LA,1976,2010
Gene Simmons,Haifa,1969,1970
SANSHIRO,,1963,1971
Death SS,Pesaro,2002,2009
Lou Reed,Brooklyn,1966,2008
Daniel Chan,,1994,2010
Alain-FranASSois,,1958,1981
Los Rumberos Catalanes,,1991,1995
Cam'Ron,Harlem,2000,2014
Paulo Flores,,1987,1997
Philly's Most Wanted,,1996,2003
Phantomsmasher,,1987,2013
Bas-Sheva,,1998,2004
Big Star,Memphis,1984,1988
Grandpa Jones,Niagra,1992,2010
Cross Country,Auburn,1998,2016
Jack Miles,,1981,2015
The Marx Brothers,New York City,1991,2009
Bug Mafia,,1995,2004
Converge,Boston,1989,2012
Drexel,Dayton,1996,2013
Cool Connection,,1966,2003
Taylor Swift,Wyomissing,1986,2006
Nancy Walker,California,1973,1974
Misfits,New Jersey,1984,1997
Jyve V,,1974,2015
Ino,Quebec,1992,1996
Cherish The Ladies,,1996,2011
Eden's Bridge,,2000,2001
Abbott & Chambers,,2012,2014
Al DiMeola,Jersey City,1983,2002
Twista & The Speedknot Mobstaz,Chicago,2005,2011
The Revolutionary Ensemble,,2001,2010
Leroy Van Dyke,Spring Fork,1947,1977
Peggy Lee,Jamestown,2002,2002
Lightnin' Slim,St. Louis,1984,2002
Randy Stonehill,California - LA,1987,2009
Mathey,,1948,1991
Elli Kokkinou,,1961,1967
David Arkenstone,Tennessee,2002,2016
Pierre Perret,,1989,2014
Ben Sidran,Chicago,1965,1995
Soilent Green,New Orleans,1999,2009
Long Beach Dub Allstars,,1991,2017
New York Dolls,New York,1960,2000
3 Way Funk,California - SF,1958,1991
Freddie Roulette,Illinois,1977,1995
Noel Harrison,,1968,1981
Liquid Stranger,,1990,2013
Spok Frevo Orquestra,,1996,2014
Bob Newhart,,1951,1990
Boney James And Rick Braun,,1991,2011
Beastie Boys,New York,1982,1996
Academy/Marriner,,1972,1997
Daouda,,1948,1996
Ace Da Vinci,,1978,1997
Andrae Crouch,Pacoima,1956,1959
The Bug Featuring Ricky Ranking,,1989,2014
All Girl Summer Fun Band,,1988,2016
Madonna,Bay City,2004,2008
Louisa Mark,,1988,2003
Cookie Crew,,1984,2016
Michael Salgado,,1984,2012
Brainchoke,,1968,1995
LeA3n Gieco,,1993,2013
Moving Ninja,,2003,2013
KT Tunstall,Scotland,2002,2008
Hound Dog Taylor and The Houserockers,,1987,2002
Tony Mathews,,1985,1999
La Billo_ Los MelA3dicos,,1961,1986
Screaming Lord Sutch,Harrow,2009,2009
Sylvia Tosun,Wolcott,1985,2008
Pinch,Illinois,1992,2013
Dave Weckl,St. Louis,1984,1996
Jacky Cheung,,1993,2002
Grayson Capps,,1999,2006
CafA(c) Quijano,,1980,2012
The Misfits,New Jersey,1980,1997
Clarence "Gatemouth" Brown,Vinton,1969,2000
The London Theatre Orchestra,,2017,2017
DJ Isaac,,1949,1989
X-tv,,1978,1981
Scott Weiland,Santa Cruz,1990,2010
Beto y sus Canarios,Guerrero,1972,2010
Bravehearts,,2003,2013
Robin Fox,Florida,1999,2011
Deborahe Glasgow,,2001,2014
The Statler Brothers,Staunton,1994,1996
Vex'd,London,1995,2005
The Kings,CANADA - Ontario,1950,1985
Daler Mehndi,,1984,2000
Lil' Romeo,,1971,1971
Shunza,,2006,2010
Annie Blanchard,,1991,2016
La BergA"re,,1977,1980
CoCo Lee,,2017,2017
The Last Days Of Jesus,,1986,2006
Dyango,Massachusetts,1980,2013
Ty Herndon,Meridian,1991,2005
The Knife,Sweden,1966,1983
Chris Jagger,,1948,1975
A-FS,Great Britain / UK,2006,2007
Kieran,Idaho,1984,2009
REX ALLEN JR.,United States,1962,2010
Danny Davis & The Boys,,1991,2014
Sugar Ray,Orange County,1995,2015
DJ Omega,,2003,2013
Viki Mosholiou,,1996,2014
The All-American Rejects,Stillwater,1994,2006
Vox Dei,,1966,2003
Tony Ashton & Friends,,1976,1982
Sinch,Pennsylvania,2001,2013
MIMS,New York,1997,2011
The James Taylor Quartet,,1997,2011
Pedro Luis e a Parede,,1992,2006
The Clancy Brothers;Tommy Makem,Ireland,1964,1966
Double Image,Maryland,2001,2011
Gorki,,1984,2004
The Mars Volta,Long Beach,1999,2004
Lynn August,Lafayette,1997,2004
POLINA,,2000,2015
Karlheinz Stockhausen,Mi?1/2th,1963,1988
Nicola Fasano,,1990,2001
Jennifer Clarke,Cork,1998,2006
brokeNCYDE,ALBUCRAZY,2000,2016
Richie McDonald,Tennessee,1992,2012
Barenaked Ladies,Toronto,1976,2007
Nightswimmer,,1969,2005
99 Posse,,1988,2003
Ms. Dynamite / Bounty Killer,London,1995,2016
Pierre Boulez,Montbrison,1964,1988
Assassin,California,1950,1963
Doug Sahm,San Antonio,1984,2014
Max Stalling,,2004,2005
Deepest Blue,,1999,2007
Cactus,,1982,1999
Bob Cheevers,Tennessee,1973,1985
Wesley Tuttle,Lamar,1989,2009
Toni Braxton,Severn,1990,2003
Brice Kapel,,1986,2002
DJ Deeon,,2010,2010
J.J. Cale & Eric Clapton,Oklahoma City,1967,1967
Yiannis Tassios,,1978,2002
MICHAEL WHITE,Knoxville,2001,2004
Ricardo Lemvo,HOUSTON,1997,1997
Joe Bataan,Spanish Harlem,1990,2007
Spooky Tooth,Great Britain / UK,1959,1970
Larytta,,1961,1995
Kuba,Latvia,1977,2012
Reginaldo Bessa,,1958,1987
Patrick St-Eloi,,2009,2012
Mazz,,1956,1992
Catupecu Machu,,1982,2012
Asure,,1978,2006
Jorge Alfano,Florida,2017,2017
Stefon Harris,,1982,1993
D.A.R.,,1971,2001
Junior Parker,Clarksdale,1992,2000
Cheri Keaggy,,1981,2001
Cassidy,Philadelphia,1988,2006
The Shamrock Singers,,1971,2015
Jessica Simpson featuring Lil Bow Wow,Dallas,1983,2016
Electronic pig,,2005,2006
Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm,,1948,1988
Jane's Addiction,Los Angeles,1969,2003
Noisettes,,1999,2009
Pete Miser,NY - New York City,1993,1993
Mungo Jerry,,1970,1999
Grup Knar,,1995,2004
Amilcar,Florida,1998,2004
Wyclef Jean,Croix-des-Bouquets,1993,2013
The Distillers,L.A 	California,1990,2001
The Robert Cray Band,,1969,1997
Jacques Higelin,Brou-sur-Chantereine,1967,1995
Indica,Finland,1979,2007
Pagan Wanderer Lu,,1998,2008
Eduardo Dusek,,1983,2007
Why?,Cincinnati,1975,1975
Hi-Tack,,2002,2011
KA(c)kA(c)lA(c),,1994,2011
Hank Penny,Birmingham,1998,2011
Dealership,,1996,2008
Frankie Howard,,1981,1993
Freakhouse,South Hadley Massachusetts USA,1965,1968
The Smashing Pumpkins,Chicago,1991,2011
Starski and Clutch,,1957,1979
Gaither Vocal Band,,1999,2009
Big Mountain,California,1985,1994
Kommunity FK,,1973,1998
Richi M.,,1985,2001
Foghat,London,1964,2011
Tim Hughes,CANADA - Ontario,2005,2015
DJ Icey,Florida,1999,2008
Babbu Maan,,1969,2008
Yuppie Pricks,Austin,1978,1999
RamA3n Vargas,,1981,2004
Barbara Jones,,1957,1968
Sirka Ragnar,,1994,2016
Richard Walters,London UK-England,1982,1988
It Dies Today,Buffalo,1989,2011
Richie Ray & Bobby Cruz,,2005,2008
Les Paul_ Mary Ford,,1952,1974
Little Brother,Durham,2006,2017
Vaggelis Perpiniadis,,1989,2009
Charlie Byrd Trio,,1965,1985
Herb Alpert And The Tijuana Brass,BEVERLY HILLS,1950,1979
Glen Ricks,,1956,1996
Black Messiah,Nordrhein-Westfalen,1995,2012
unloco,,1991,2006
Tanya Chua,,1986,1990
The Cutting Edge,California - LA,1984,2013
Natalie MacMaster,,1993,2017
Southside Johnny Lyon,,1991,1991
Danny Diablo feat. Puerto Rican Myke,,1970,1980
Blackfoot,Jacksonville,2001,2013
Smiley,Tyler Texas USA,2012,2014
Grizzly Bear,Brooklyn,1995,2017
GARFIELD,United States,1982,1984
George Dalaras,,2000,2003
Manolis Famellos & I Podilates,,1989,2014
Blondie,New York,1990,2008
Darcelys,,1974,2008
Akon / Kardinal Offishall,St. Louis,1960,1995
Red Foley,Blue Lick,1933,1942
The Weegs,California - SF,1955,1977
Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,New York,1959,1989
Yvette,,1983,2012
Tanika Turner,California,1962,2007
Computer Paul,,1966,1967
Tomash Gee,,1955,1964
Bizzy Bone,Columbus,1993,2002
Debra Laws,Houston,1950,1951
Chapta_ Stage McCloud_ SupaStarr & Tony Manshino,,1976,1990
The Monroes,,1976,1999
Red Stick Ramblers,Lafayette/Baton Rouge,1999,2006
Doc & Merle Watson,,1999,2014
BerrogA1/4etto,,1975,1993
DMX / Dyme,,1981,2012
William Goldstein,,1951,1991
Danger Danger,Queens,1980,2016
Clay Crosse,Tennessee,1982,1997
JosA(c) Roberto Bertrami,,1999,2014
Elizete Cardoso,,2010,2016
Orquesta Harlow,,1950,1960
Belle and Sebastian,,1988,1998
Steven Halpern,,1988,2002
The Russell Family,,1985,2009
Ya Boy,United States,1980,1986
The Harvey Averne Dozen,,1966,1976
Taking Back Sunday,Long Island,2005,2006
The Clash,London,1980,1982
Mystic Revelation of Rastafari,,2002,2004
Suzy Thompson,California - SF,1977,2013
Mart'nA!lia,,1990,2013
Opiate For The Masses,,1993,2012
Quincy Jones,Chicago,1971,2002
Ministry of Sound,Paris,1976,2014
Kamelo Punto Semos,Barcelona,1994,2000
Les Brown,Reinerton,1994,2009
Rooney,Los Angeles,1994,2010
8Ball & MJG,Memphis,2004,2009
Timothy Byram-Wigfield,,2000,2017
Jazz Crusaders,,1963,2010
Faith Hill,Jackson,1989,2009
France D' Amour,,1963,1992
Kiss,New York,2013,2015
Dionne Warwick,East Orange,2002,2016
Swallow The Sun,JyvA$?skylA$?,2003,2013
Stanley Clarke & George Duke,,1987,1992
Dennis Brown,Kingston,1993,2010
Estopa,,1982,2009
Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,,1975,2014
Frank Stokes,Whitehaven,1977,1997
John Wesley Ryles,,1951,1990
Bobby Broom,New York City,1980,2003
Alfredo Kraus,,2004,2004
Junie,,1969,1979
Los Amigos Invisibles,Venezuela,1991,2010
Byron Cage featuring Tye Tribbett,,1971,2015
Frederic Galliano,,1977,2015
Room 5,,1999,2016
Lambda,,1995,2016
Leona Naess,London,2002,2015
Roger Subirana,,1992,2015
Vilma E Vampiros Palma,,1986,1996
Albert King,Indianola,1981,2006
Frankie Negron,New York,1973,1979
N.E.R.D.,,1998,2015
Tresenlesen,,1980,2003
The All American Rejects,Stillwater,1995,2010
Viktor Krauss,Champagne,1954,1972
Dan Cummins,,1961,2004
Willy DeVille,New York,1994,2015
Pescado Rabioso,,1954,1976
Justin Timberlake,,1993,2011
Hall & Oates,Philadelphia,1982,1999
Ricky Martin Feat. La Mari de "Chambao,San Juan,2005,2014
White Willow,,1998,2001
Los BarA3n De Apodaca,,2013,2015
Ten Wheel Drive,,1958,1969
Nerf Herder,Santa Barbara,1986,2017
VinAcius de Moraes,,1995,1995
Huey Dunbar,,1976,1991
Sylver,,1990,2017
Dead Hearts,Buffalo,1995,2013
Klubbingman feat. Beatrix Delgado,,2002,2005
Mawatari Matsuko,,1986,1988
Harry Diboula,,1969,1982
Scott Matthews,CANADA - Ontario,1999,2017
Graham Central Station,California,1967,1994
Pennywise,Hermosa Beach,1973,1986
JK,Texas,1983,2005
Taking Dawn,,1999,2011
Kurupt,Philadelphia,1985,2016
Danny Williams,Port Elizabeth,1978,2017
Eyes Set to Kill,Tempe,1990,2009
Kol Simcha,,1951,1991
Ale MAPller,,2012,2017
Jean Carignan,,2010,2016
The Dells,Chicago,1989,1996
The Dylans,Sheffield,1971,1998
The MC5,Lincoln Park,1964,1998
Floyd Cramer,Samti,1968,2002
Craig Wedren,,1997,2009
Leon Lai,,1980,1994
Nybbl,,1966,1968
Plies,Fort Myers,1988,1992
Nightfall,Bogota,1992,2013
Fountains Of Wayne,New York,1996,2013
The Knightsbridge Strings,,1963,1986
Juan Diego FlA3rez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi,,1973,1998
Lara Fabian,,2000,2009
Sun Yan-Zi,,2005,2016
David Banner / Sky / Marcus,Jackson MS,1976,2016
Event Horizon,Chihuahua,1983,2005
Entre RAos,,1988,2014
BT feat. JES,Earth,1993,2013
Arika Kane,Connecticut,1980,1991
Oscar Castro-Neves,,1990,2017
The Cliks,Toronto,2003,2010
Jaci Velasquez,,1991,1992
Dixie Chicks,Austin,1999,2013
Tha Liks featuring Defari,,1988,2005
Cliff Bruner,Houston,1988,2014
Brigada Victor Jara,,1998,2009
The Crystal Method,Los Angeles,2000,2012
Kate Clinton,,1960,1962
Scissors for Sparrow,,2008,2010
MyKungFu,,2002,2011
Liquid Soul,,1983,2002
Jesus Jones,,1954,1984
Sanna Nielsen,Sweden,1949,1957
Sin Plomo feat. Boris G.,,1980,2002
Dax Riggs,Houma,1999,2011
Grupo Sierra Maestra,,1949,1976
Ben Jelen,Scotland,1989,2006
Warner mack,Nashville,1967,1996
Roj,,2015,2015
Jeanne Robertson,,1958,1966
9th Wonder,North Carolina,1976,1991
Cabin Crew,,2005,2015
Lockwood,Cypress Texas,1961,1965
Fenton Robinson,Minter City,1976,1992
Esser,,2000,2013
Black Debbath,Oslo,1992,2015
Nicola Fasano Feat. Paula B,,1974,1978
Happy Mondays,Manchester,1968,1981
Chalk Farm,,1985,1998
This Or The Apocalypse,,1998,2009
Rocket From The Tombs,Cleveland,1998,2015
Long John Hunter,Louisiana,1974,1998
Djelimady Tounkara,,1988,2001
J.R. Writer_ Jha Jha,,1967,1996
Mr. Grillo,,1949,1965
The Hokum Boys,,1955,1973
Karaoke (Made famous by DMX),,1974,1995
No Address,Tallahassee,2002,2009
Nicky B,,1993,2002
John Stewart,San Diego,1950,1978
Hinge,,1962,1997
Bottom Of The Hudson,Charlottesville,2001,2013
Samba Enredo,,2016,2017
MichA"le Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti,,1973,1988
This Is Hell,Long Island,1994,2014
Michal,NY - New York City,1977,2007
Non Phixion,,1986,1999
Flame,St Louis MO,2002,2002
Les Bonapartes,,2002,2010
Royal Bubble Orchestra,,1996,2013
Tinariwen,Mali,1995,2010
The Wes Montgomery Trio,,1977,2002
The Hollywood Brats,,2005,2005
Klimperei,FR,1984,2012
Mars Ill,,1981,2000
Three-6 Mafia,Memphis,1991,2009
OutKast featuring George Clinton,Atlanta,1996,2014
2-Gether feat. Sarinah,,1949,1975
Terry Muska,Texas,1969,1991
Mike Vax,,1949,1983
Commander Cody And His Lost Planet Airman,,2003,2003
Big Mike Griffin,,2006,2007
K'Naan,Mogadishu,1998,2017
Sven Scholander,,1970,2000
Arthur Fiedler;Earl Wild;Pasquale Cardillo,Boston,1985,2013
Miranda Lee Richards,Los Angeles CA,1988,2010
Herbstrock,,1993,2000
Will To Will,,1953,1974
Rincon Morales,,1957,1986
Ray Barretto,Brooklyn,2017,2017
Adrienne Pierce,Canada,2005,2011
Guitar Slim,Greenwood,1944,1980
I.N.T.,NY - New York City,1969,1979
TEN MADISON,,1986,2017
Alturas,,1964,2011
Phil Vassar,Lynchburg,1997,2016
Patricia Kaas,,1983,1997
Kyle Eastwood,,1994,2011
The Cat's Miaow,Australia,1980,2013
Juelz Santana,New York,1997,2016
Gerald Clayton,,1999,2010
DJ Rashad,,2001,2008
Dottie Rambo_ The Whites,NASHVILLE,1981,2009
Stickboy,North Carolina,1971,2003
Spade Cooley,,1977,1978
Bruford,,1962,1995
Joy Kitikonti,,1949,1993
Simon Harris,,1979,1987
Sam Baker,Austin,1966,2008
Bruce Springsteen,Freehold,1973,2000
The Dreamtree Project,,1997,2011
Iggy Pop,Muskegon,1967,2007
Johnny Kidd And The Pirates,,2017,2017
Daddy Yankee / Bounty Killer,Puerto Rico,2017,2017
Philippe Eidel,,1978,2007
El Presidente,,1949,1982
Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,,1956,2004
Rocky Hill,DE,1963,1983
David & Steve Gordon,California,1956,1988
Styles P,New York,1987,2012
Harry Connick_ Jr.,New Orleans,1979,1998
Sex Machine ft. ShA"na,Michigan,1999,2009
Mick Hucknall,,1992,1996
Farlow-Kirch Band,California - SF,1960,1984
Goldfish,,1996,2008
Busdriver featuring Abstract Rude & Ellay Khule,,2004,2006
Pitch Black,Oakland,2016,2016
Rude Boys,,1982,1987
Charlie Byrd,Chuckatuck,1991,1999
Dr Bombay,,1956,1977
Sex Machine,Michigan,1952,1981
Cadet,Eugene,1980,2001
The Tokens,Brooklyn,1983,2015
Devanic,Vienna,2001,2016
Harry Connick_ Jr,New Orleans,1975,1979
Los Traileros Del Norte,,1974,1981
Imiskoubria,,1983,2016
The Scare,,1999,2017
Massimiliano Damerini,,1949,1988
ZENFU,,2002,2002
Vince Guaraldi Trio,San Francisco,1950,1972
Shifty,Los Angeles,1992,2014
Alex Ubago,Vitoria,1985,2008
Alicia Keys,Harlem,1990,2015
The Plimsouls,,1969,2009
Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,,2006,2015
Eyes Cream,,1983,2010
Melanie And The Secret Army,,1998,2009
ZombieSuckers,,2010,2017
PitchBlack,Oakland,1981,1986
LL Cool J / Freeway,Bayshore,1995,2012
Ideal,Florida,2008,2012
Midnight Fish,,1949,1981
Tijuana Hercules,Illinois,1994,2000
Albert Ayler,Cleveland,1966,1974
Monty Are I,Providence,1989,2007
Cassie,New London,1989,2016
Bone Loc,,1970,1979
David Palmer,England,1967,1976
Catherine Howe & Vo Fletcher,Yorkshire,2001,2017
The Birds,Yiewsley,2000,2013
Massive TAPne,,2006,2007
East To West,,2000,2001
Paquito Guzman,,1953,1994
M83,Antibes,1995,2012
Polkaholix,GERMANY,1995,2014
Marvin Hamlisch,New York,1960,1997
Jessica Simpson,Dallas,1989,2006
Jim Breuer,,2001,2013
Vilma Palma,,1957,1979
Antimatter,,1961,1989
Becoming The Archetype,Atlanta,2006,2008
Karan Casey,,2008,2014
Jeckyll & Hyde,Netherlands,1996,2015
The Unborn Chikken Voices,,2008,2014
Kathy Troccoli,NASHVILLE,1954,1980
Kane,California - LA,1987,2016
Amorphis,,1965,1975
Alexisonfire,St. Catharines,1993,2014
Aswad,West London,1970,2015
Extrabreit,,2011,2016
Ben Harper And The Blind Boys Of Alabama,,1999,2017
Sabda Brahma,,1972,1975
Deitrick Haddon,,1993,2011
Shapeshifters,,1995,2008
Cristina Pato - Mutenrohi,,1961,1966
Capital Tax,,1987,1998
Francis Dhomont,,1981,2007
Mick Moloney,,1992,1992
Groundhogs,,1995,2010
Mase,,2006,2009
BoDeans,Waukesha WI,1979,2006
Caniche Hara-Kiri,,1985,2005
Clarence Fountain,Tyler,1952,1982
Lightnin' Hopkins,Centerville,1980,2011
Vixen,California - LA,1987,2007
Thirst,UK - England - South West,1987,2003
F.I.R.,,1993,2013
Jay & The Americans,New York,1990,2003
Seguridad Social,,1989,2006
Rajery,,1976,2004
Johnny Carver,,2010,2014
Sukhbir,,2009,2009
Beogradski Sindikat,,2002,2017
Bomb Squad,Connecticut,2004,2009
Cartel,CHICAGO,2002,2010
Josh Turner,,1995,2004
Anneli Drecker,,1977,2006
themselves,Oakland CA,1987,2002
Barbara Lynn,Beaumont,1960,1963
Pat Metheny / Charlie Haden,Shenandoah,2003,2009
Beat Pharmacy,NY - New York City,1999,2000
Rhinoceros,UK - England - West Midlands,1986,2011
Steinwolke,,1953,2002
Mind Furniture,California - SF,1955,1968
Drouz,,1986,1992
12 Gauge,,1968,2002
Dynamite Deluxe,Germany,1991,2015
Bill Murk,,1949,1981
Jawoll,,1976,2007
The Baltimore Consort,,1994,1997
Sivuca & ClAPS Brasil,Itabaiana,1990,2015
Rod Piazza & The Mighty Flyers,California - LA,1984,2012
Solitaire,,1969,1971
Alvino Rey And His Orchestra,,1985,2011
Pale Forest,,1954,1977
Captain Hollywood Project,,1980,1998
Johnny Nash,Houston,1991,2013
Big Mama Thornton with Kansas Bill and his Orchestra,Montgomery,1945,1977
Jeanne Pruett,Pell City,1967,1991
Wilks featuring jah mason,,2009,2016
All Shall Persih,,1987,2013
John Digweed,Hastings,1974,2008
Missy Higgins,Melbourne,1985,1994
Hi-Fi Companions,,1998,2011
Charlie Patton,Edwards,1923,1948
Mr. Kilombo,,1992,2017
Adalberto Santiago,,1966,1998
V Sinizter,Michigan,1955,1993
Richard Hawley And Death Ramps_ Arctic Monkeys,Sheffield,1998,2012
Johnny Winter,Beaumont,1969,1996
Jean-Claude Darnal,,1977,1989
Grachan Moncur III,New York,1948,1968
Line Renaud - Dean Martin,,1985,2016
Lester Bowie,Frederick,1950,1990
Wolfchant,,2004,2017
La 5A Estacion,Bergen Norway,1948,1958
Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,Brooklyn,1980,1996
Legion Of Green Men,Burlington,1956,1999
Faces,London,1954,1991
Aynsley Lister,,1996,2009
David Raksin,Philadelphia,2016,2017
Al Toomer,,1967,1990
Nick Ingman,London,2000,2005
Capone-N-Noreaga,New York,2009,2015
Patric C,,1998,2003
Jean-michel Rotin,FRANCE,1964,1983
Flutlicht,,1993,2007
Mil featuring Memphis Bleek,,2007,2010
Prince With 94 East,Minneapolis,1980,2006
Fiasko,,1950,1957
Flickerstick,,1959,2007
A Skylit Drive,California,1996,2007
Daughters,Providence,1983,2016
The Waybacks,California - SF,1983,2000
Josie,JAPAN,1957,2001
Dendemann,,1987,2010
Dave Alvin,Downey,1951,1994
Illya Kuryaki And The Valderramas,Brewster New York USA,1987,2011
G Unit feat. 50 Cent,ABD,1991,2014
Call To Preserve,Rockledge,1992,2010
Little Capes,,1999,2012
Junior Reid,Jamaica,2001,2016
Xzibit featuring Jayo Felony and Method Man,Los Angeles CA,1992,1995
Hot Club Of Cowtown,Hughesdale Victoria Australia,1998,2011
The Roots / Jaguar,Philadelphia,1980,1998
John Ottman,,1991,2017
Fabri Fibra,Senigallia,1996,2017
Christoper Titus,,1991,2014
Frank Caliendo,California,2001,2012
Guitar Shorty,Harlingen TX,1963,1984
Groove Karma,,1961,1983
Joan Sutherland,,2012,2016
Love Jones,Louisville,1986,2001
Crystals,Nigeria,1961,1976
Bebe Winans / Stephanie Mills,Detroit,1982,2014
Three 6 Mafia,Memphis,1989,2009
Jaydee,Washington,1988,2015
Auf Der Maur,,2004,2014
Kim English,,1958,1992
Jimmy Johnson,Illinois,2006,2008
The Jason Bonham Band,NY - New York City,1976,2011
Poncho Sanchez / Dianne Reeves,Laredo,1984,2014
Audio Pyper,,1995,2014
Oliver Lake Quintet,,1965,2009
Alkonost,,1951,1963
A Ghost Devotion,,2001,2001
Xose Manuel BudiA+-o,,1960,1985
RyanDan,,1991,2015
Pelt,Kingston,1954,1987
The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,,1993,2009
Annie Lennox,Aberdeen,1982,2006
Percy Faith & His Orchestra,,1972,2007
Jellyfish,San Francisco,1995,2016
MarAa Elena Walsh,,1955,1972
BassTurk,,1993,2008
Twista Featuring Cee-Lo,Chicago,2000,2008
The Mighty Clouds Of Joy,Los Angeles,1957,1992
Spectra Soul,,1990,2017
The Glencastle Sound,,1987,1997
Bruce Carroll,,1977,1987
YZ,,2009,2017
Badmarsh & Shri,,1993,2011
Jeff Scott Soto,,2000,2011
Super700,,1992,2012
AZ,Oakland,1989,2012
Wendy Moten,Memphis,1986,2014
Black History,,1992,2008
Melatonin,NORWAY,1994,2011
Pink Floyd,London,1953,1985
Judas Iscariot,DeKalb,1987,2017
Ashtrax,,1992,2012
Tito Rodriguez,San Juan,1987,2009
California Oranges,Sacremento,1989,2014
Anna Vissi,,2006,2014
Ada Jane,,1956,1990
Virgil Moorefield,,1979,2014
Ice_ Lucky Luciano_ Filero,Tennessee,2009,2012
Dallas Holm,,2016,2016
The Game feat. Jim Jones Camron & Bezell,New Mexico,2006,2013
Alexander O'Neal,Minneapolis,2006,2016
Bionikworld,,1967,2013
Band Of Horses,Brooklyn,2009,2017
Don & Juan,Ohio,1984,2003
Noemi,,1991,2015
Soulwax,Ghent,1992,2004
Mae West,Brooklyn,2003,2007
Mayday,Texas,1975,1989
David Andreu,,1974,2000
Mikey General,Jamaica,1954,1968
Gorillaz,,2004,2015
Hef feat. Big2 & Dio,,2006,2011
Carolyn Arends,CANADA - Ontario,1952,1971
The Strokes,NY,1999,2004
EPMD / Nocturnal,allentown Pennsylvania USA,1983,2006
Natassa Theodoridou,,2003,2012
The Sonics,Tacoma,1990,2003
Lisa Lisa & Cult Jam,,1994,2003
DJ Phiene,,2001,2007
D:Fuse vs The Scumfrog,Austin,1978,1988
Loketo,,1991,2015
Nickelback featuring Kid Rock,Hanna,2002,2015
SKYCLAD,,1992,2016
Loudermilk,Tri-Cities,1989,2014
Esion Jim,,1957,1968
Crematorium,,1957,1997
Los Fabulosos,Buenos Aires.,1961,1972
Geoff Muldaur,Rio de Janeiro,1994,2017
Drag-On / DMX,Bronx,1976,2008
Take It Back!,Fayetteville,1995,2008
Tony Murena,,1958,2002
Thrilla U,,1953,1960
Daft Punk,Paris,1986,2005
Nikos Xilouris,,1954,1954
Daddy Yankee,Puerto Rico,1999,2016
The Shirrows,,1990,1990
John Cephas & Phil Wiggins,Bowling Green,1983,2006
Mississippi Fred McDowell,Rossville,1986,2008
Russ Taff,,1989,2004
Electric Light Orchestra,Birmingham,1961,1977
To My Surprise,Des Moines,2000,2012
Sly Dunbar,,1967,2002
Perrocker,,1986,1993
Florida Boys,,2008,2010
HardNox,California - SF,2004,2008
Kanye West / Lupe Fiasco,Atlanta,1997,2011
DMZ,Boston,1990,2015
Frank Chacksfield & His Orchestra,,1981,2016
Frl.Menke,,1974,1979
The Rance Allen Group,Detroit,1959,1982
Ramy Ayach,,1970,2014
Everly Brothers,Tennessee,1998,2010
Refractory,,1964,1972
Koffi Olomide,,2001,2004
Various Production,,2008,2014
Gene Pitney,Hartford,1957,1979
Johnny Daye,,2004,2010
Stephen Warbeck,,1997,2006
The Wreckers,,1994,2011
Enuff Z Nuff,Chicago,2011,2014
Gershon Kingsley,,1957,1973
Winifred Phillips,,2009,2017
Harry Lauder,Portobello,1999,2016
Zombina & The Skeletones,,2002,2012
Zumpano,Vancouver,1977,1995
Ill Harmonics,,1996,2005
Davol,Colorado,1979,1992
Shelby Flint,North Hollywood,1952,1970
Aimable,,1972,2004
K.I.Z.,,1997,2017
Pelle Carlberg,Sweden,1996,2014
Dart,,1990,2016
Milieu,Columbia,2005,2017
Korpiklaani,,1990,2013
Flink,,2011,2017
Daniel Paul,Hawaii,1948,1975
Albert Collins,Leona,1976,2013
The Cortinas,,1960,1988
Masta Ace Incorporated,Brooklyn,1991,2003
Dickies,,2013,2015
Tito Allen,,2002,2010
Jessie Lee Miller,Texas,2005,2015
Back Door Slam,CANADA - Ontario,1994,2017
Sister Rosetta Tharpe & Marie,Cotton Plant,2001,2011
Jeff Massanari Trio,,2001,2010
David Johansen,Staten Island,1976,2001
Bill Engvall,Galveston,1983,2014
FranASSoise Hardy - Maurane,,2005,2017
Tshala Muana,,2000,2008
